brand,title,price,manufacturer,country_of_origin,imported_by,weight,generic_name,unit_of_measurement,marketed_by,article_code,description,collection_name,collection_url,url,photos_path,s3_path,product_dimensions
Jordan,WMNS AIR JORDAN 5 RETRO BLACKFIRE RED,"₹ 17,495.00",Nike India Pvt. Ltd.,China,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DD9336-800,"Get out-of-this-world with the latest edition of the AJ5. The beloved Tinker Hatfield design is back with a cosmic colorway that begs the question: where will you take your game next? Done in premium suede, the Martian Sunrise upper adds otherworldly allure. Flawless details from the original like the spiky midsole and side vents keep you grounded to your home planet. And when the stars come out, you'll fit right in—reflective accents shimmer like the Milky Way.  Suede leather delivers a premium look with the durability you expect. Nike Air technology absorbs impact for cushioning with every step. Rubber outsole gives you plenty of traction.",women-basketball-sneakers,https://www.superkicks.in/collections/women-basketball-sneakers,https://www.superkicks.in/products/wmns-air-jordan-5-retro-black-fire-red,data/superkicks/women-basketball-sneakers/photos/Jordan/WMNS AIR JORDAN 5 RETRO BLACKFIRE RED,,
Nike,WMNS BLAZER MID 77 SE WHITE,"₹ 9,695.00",Nike India Pvt. Ltd.,Vietnam,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DV7003-100,"You're not just in the game, you're leading it. Celebrating women who ball and the off-court lifestyle embedded into everyday life, the Blazer Low returns with nothin'-but-net style. Textured leather breaks in beautifully and adds a premium touch. And let's not forget the removable medallion. It can be tucked into the pocket on the Swoosh, worn as a pendant or added to a keychain—the options are endless.  5 stars represent the players on the court, while the sunray graphic symbolizes lifting up and supporting other women. Cross-hatched leather adds texture and durability. Vulcanized construction fuses the sole to the upper for a flexible, broken-in feel. Rubber outsole with herringbone pattern adds durable traction and heritage style. Midsole finish makes it look like you’ve just pulled them from the history books. Padded, mid-cut collar looks sleek and feels great.",women-basketball-sneakers,https://www.superkicks.in/collections/women-basketball-sneakers,https://www.superkicks.in/products/wmns-blazer-low-77-se-white,data/superkicks/women-basketball-sneakers/photos/Nike/WMNS BLAZER MID 77 SE WHITE,,
Jordan,WMNS AIR JORDAN 3 RETRO WHITEVARSITY RED-LUCKY GREEN,"₹ 16,595.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,CK9246-136,"Set the gold standard with the Air Jordan 3. An all-time favorite, this fresh colorway adds to the legacy. Of course, a hangtag certifies your place on the team—and the elephant print detailing delivers a classic finish.More Details  Leather and synthetic leather materials in upper Foam midsole Rubber outsole",women-basketball-sneakers,https://www.superkicks.in/collections/women-basketball-sneakers,https://www.superkicks.in/products/wmns-air-jordan-3-retro-white-varsity-red-lucky-green,data/superkicks/women-basketball-sneakers/photos/Jordan/WMNS AIR JORDAN 3 RETRO WHITEVARSITY RED-LUCKY GREEN,,
Adidas Originals,WMNS NIZZA PLATFORM MID BLACK,"₹ 7,599.00",,,,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,FY2783,"PLATFORM SNEAKERS INSPIRED BY '70S B-BALL STYLES. Chunky, but old-school. Take your vintage style to new heights in a pair of adidas Nizza shoes with a platform outsole. The retro upper looks great with all kinds of denim. And who doesn't appreciate a little extra height?",women-basketball-sneakers,https://www.superkicks.in/collections/women-basketball-sneakers,https://www.superkicks.in/products/nizza-platform-mid-black,data/superkicks/women-basketball-sneakers/photos/Adidas Originals/WMNS NIZZA PLATFORM MID BLACK,,
Nike,WMNS AIR FORCE 1 LX HEMPHEMP-BLACK-SUMMIT WHITE,"₹ 11,895.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,DZ2789-200,"The radiance lives on with the b-ball original. Crossing hardwood comfort with off-court flair, it puts a fresh spin on what you know best: era-echoing, ‘80s construction and nothin’-but-net style.From tough stitching to pristine materials to the cupsole design, it delivers durable style that’s smoother than backboard glass.Originally designed for performance hoops, Nike Air cushioning delivers lasting comfort.Rubber outsole with heritage hoops pivot circles adds traction and durability.Low-cut, padded collar looks sleek and feels great.",women-basketball-sneakers,https://www.superkicks.in/collections/women-basketball-sneakers,https://www.superkicks.in/products/wmns-air-force-1-lx-hemp-hemp-black-summit-white,data/superkicks/women-basketball-sneakers/photos/Nike/WMNS AIR FORCE 1 LX HEMPHEMP-BLACK-SUMMIT WHITE,,
Jordan,WMNS AIR JORDAN 1 MID SE BEACHCHERRYWOOD RED-SAIL,"₹ 11,895.00",Nike India Pvt. Ltd.,Vietnam,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DR0501-200,"With these mid-top AJ1s, you don't have to choose a favorite color. Contrasting panels make these sneaks stand out, proving that every side is your good side. Durable leather up top and Air cushioning underfoot make 'em perfect for all-day wear—so lace up, and let the compliments roll in.  Leather upper and split outsole combine to keep the style going from top to bottom Nike Air technology absorbs impact for cushioning with every step. Solid rubber outsoles give you traction on a variety of surfaces.  Details  Extra set of white laces",women-basketball-sneakers,https://www.superkicks.in/collections/women-basketball-sneakers,https://www.superkicks.in/products/wmns-air-jordan-1-mid-se-beach-cherrywood-red-sail,data/superkicks/women-basketball-sneakers/photos/Jordan/WMNS AIR JORDAN 1 MID SE BEACHCHERRYWOOD RED-SAIL,,
Nike,WMNS AIR FORCE 1 07 MID SUMMIT WHITEMINERAL-SAIL,"₹ 9,695.00",Nike,Indonesia,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DD9625-103,"LEGENDARY AF1 STYLE.The Air Force 1 '07 Mid is everything you love best: crisp overlays, bold accents and the perfect amount of flash to let you shine. The padded, mid-height collar with classic hook-and-loop closure mixes style versatility with heritage b-ball comfort while perforations on the toe keep you cool.The crisp, easy to clean upper nods to legendary hoops style while the mid-height design locks in the fit. It's history, looks and the symbol of freshness all wrapped into 1.The leather overlays are smoother than backboard glass, durable and add comfort to every step.Originally designed for hoops, the Air cushioning delivers lasting comfort while the padded ankle and tongue pillow every step.More Details  Foam midsole Variable width lacing system Hook and loop closure lets you customize styling and fit Padded mid-height collar provides a comfortable fit Perforations on the toe Non-marking rubber sole adds traction and durability",women-basketball-sneakers,https://www.superkicks.in/collections/women-basketball-sneakers,https://www.superkicks.in/products/wmns-air-force-1-07-mid-summit-white-mineral-sail,data/superkicks/women-basketball-sneakers/photos/Nike/WMNS AIR FORCE 1 07 MID SUMMIT WHITEMINERAL-SAIL,,
Jordan,WMNS AIR JORDAN 1 MID STRAWBERRIESCREAM,"₹ 11,495.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,BQ6472-186,"In keeping with the Jordan legend, this Air Jordan 1 Retro remains unchanged in its iconic silhouette. It features a mid cut including a white upper and coral overlays as well as matching Swoosh and Outsole. Combined with light pink details in the padded collar and midsole, this ""Strawberries and Cream"" colorway features logo details that match in color..",women-basketball-sneakers,https://www.superkicks.in/collections/women-basketball-sneakers,https://www.superkicks.in/products/air-jordan-1-mid-strawberries-cream,data/superkicks/women-basketball-sneakers/photos/Jordan/WMNS AIR JORDAN 1 MID STRAWBERRIESCREAM,,
Nike,WMNS AIR JORDAN 1 RETRO HIGH OG VARSITY MAIZEGAME ROYAL-SAIL,"₹ 16,995.00",Nike,China,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,FD2596-700,"Game on! Inspired by MJ's high school days, this energetic colorway brings A+ energy to the streets. Bold bursts of Game Royal and Varsity Maize let you join the team in style, while subtly weathered leather ups the vintage appeal. Crafted details like the woven tongue label, hangtag and Wings logo add a premium boost to any 'fit. And the finishing touch? Nike Air cushioning underfoot lets you keep pace, so nothing holds you back from showing off your legendary look. Premium construction delivers comfort and iconic appeal. Encapsulated Nike Air-Sole unit in the heel gives you soft cushioning.",women-basketball-sneakers,https://www.superkicks.in/collections/women-basketball-sneakers,https://www.superkicks.in/products/wmns-air-jordan-1-retro-high-og-varsity-maize-game-royal-sail,data/superkicks/women-basketball-sneakers/photos/Nike/WMNS AIR JORDAN 1 RETRO HIGH OG VARSITY MAIZEGAME ROYAL-SAIL,,
Adidas Originals,SUPERSTAR XLG TENNIS WHITESKY BLUE,"₹ 11,999.00",adidas India Marketing Private Ltd.,China,adidas India Marketing Private Ltd.,1.10 KG,Shoe,1 pair,Superkicks India Pvt. Ltd.,IF3003,"ICONIC SHOE UPDATED WITH A RAISED MIDSOLE. The adidas Superstar shoes have continued to showcase their timeless style since their introduction over 50 years ago. This pair takes classic design elements such as the toe box and 3-Stripes, and raises the midsole to add a touch of personality. The striking colors give you endless combinations that you can combine with your outfits.",women-basketball-sneakers,https://www.superkicks.in/collections/women-basketball-sneakers,https://www.superkicks.in/products/superstar-xlg-tennis-white-sky-blue,data/superkicks/women-basketball-sneakers/photos/Adidas Originals/SUPERSTAR XLG TENNIS WHITESKY BLUE,,
Jordan,WMNS AIR JORDAN 2 RETRO LOW SUMMIT WHITEVARSITY RED-ICE BLUE,"₹ 14,995.00",Nike,Vietnam,Nike India Private Ltd.,1.10 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DX4401-146,"Making its debut in 1986, the AJ2 was the cool younger sibling of its famous predecessor—a sleeker and more pared-down version of the iconic AJ1. With premium leather and a Nike Air-Sole unit underfoot, this throwback serves the ultimate combo of wearability and style.Leather in the upper feels luxurious and adds durability.Nike Air-Sole unit in the heel delivers lightweight, responsive cushioning.Rubber outsole offers traction on a variety of surfaces.",women-basketball-sneakers,https://www.superkicks.in/collections/women-basketball-sneakers,https://www.superkicks.in/products/wmns-air-jordan-2-retro-low-summit-white-varsity-red-ice-blue,data/superkicks/women-basketball-sneakers/photos/Jordan/WMNS AIR JORDAN 2 RETRO LOW SUMMIT WHITEVARSITY RED-ICE BLUE,,
Jordan,WMNS AIR JORDAN 11 RETRO LOW WHITETOUR YELLOW-WHITE,"₹ 17,495.00",Nike India Pvt. Ltd.,China,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,AH7860-107,The legendary design of the Air Jordan 11 redefined the look of basketball. A full-length cushioning unit outfits the iconic silhouette with extra-plush comfort.Durable materials in the upper give you an iconic look that lasts.Composite shank enhances mid-foot support.Rubber outsole with multidirectional pattern for traction and durability.,women-basketball-sneakers,https://www.superkicks.in/collections/women-basketball-sneakers,https://www.superkicks.in/products/wmns-air-jordan-11-retro-low-white-tour-yellow-white,data/superkicks/women-basketball-sneakers/photos/Jordan/WMNS AIR JORDAN 11 RETRO LOW WHITETOUR YELLOW-WHITE,,
Jordan,WMNS AIR JORDAN 2 RETRO LOW WHITEUNIVERSITY RED-BLACK-COCONUT MILK,"₹ 14,995.00",Nike India Pvt. Ltd.,Vietnam,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,FD4849-106,"Originally debuting in1986, the AJ2 was a sleek, pared-down version of its predecessor. This updated version keeps it in the family, with premium leather and classic Nike Air cushioning underfoot.Nike Air unit in the heel gives a nice bit of cushioning.Full-grain and synthetic leather gives a luxe durability.Rubber outsole provides everyday traction.",women-basketball-sneakers,https://www.superkicks.in/collections/women-basketball-sneakers,https://www.superkicks.in/products/wmns-air-jordan-2-retro-low-white-university-red-black-coconut-milk,data/superkicks/women-basketball-sneakers/photos/Jordan/WMNS AIR JORDAN 2 RETRO LOW WHITEUNIVERSITY RED-BLACK-COCONUT MILK,,
Nike,WMNS AIR FORCE 1 07 MID SUMMIT WHITEDESERT OCHRE-SUMMIT WHITE,"₹ 9,695.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DD9625-102,"LEGENDARY AF1 STYLE.The Air Force 1 '07 Mid is everything you love best: crisp overlays, bold accents and the perfect amount of flash to let you shine. The padded, mid-height collar with classic hook-and-loop closure mixes style versatility with heritage b-ball comfort while perforations on the toe keep you cool.The crisp, easy to clean upper nods to legendary hoops style while the mid-height design locks in the fit. It's history, looks and the symbol of freshness all wrapped into 1.The leather overlays are smoother than backboard glass, durable and add comfort to every step.Originally designed for hoops, the Air cushioning delivers lasting comfort while the padded ankle and tongue pillow every step.More Details  Foam midsole Variable width lacing system Hook and loop closure lets you customize styling and fit Padded mid-height collar provides a comfortable fit Perforations on the toe Non-marking rubber sole adds traction and durability",women-basketball-sneakers,https://www.superkicks.in/collections/women-basketball-sneakers,https://www.superkicks.in/products/wmns-air-force-1-07-mid-summit-white-desert-ochre-summit-white,data/superkicks/women-basketball-sneakers/photos/Nike/WMNS AIR FORCE 1 07 MID SUMMIT WHITEDESERT OCHRE-SUMMIT WHITE,,
Jordan,WMNS AIR JORDAN 2 RETRO SUMMIT WHITEGYM RED-MED SOFT PINK,"₹ 17,295.00",Nike,Vietnam,Nike India Private Ltd.,1.10 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,FB2372-100,"Crafted to the original '86 specs, this mellow AJ2 takes you back to simpler times. Dreamy colors evoke cotton candy clouds and evening hangs, and the mix of canvas and suede keeps the memories of summertime burning bright.Genuine and synthetic leather gives you style, structure and durability.Nike Air technology absorbs impact for cushioning with every step.",women-basketball-sneakers,https://www.superkicks.in/collections/women-basketball-sneakers,https://www.superkicks.in/products/wmns-air-jordan-2-retro-summit-white-gym-red-med-soft-pink,data/superkicks/women-basketball-sneakers/photos/Jordan/WMNS AIR JORDAN 2 RETRO SUMMIT WHITEGYM RED-MED SOFT PINK,,
